NCBI ID	NCBI Symbol	TaxID	likely
303731	Cbx8	10116	likely
303745	Sirt7	10116	likely
303811	Dvl3	10116	likely
303903	Parp14	10116	likely
303905	Parp9	10116	likely
303907	Wdr5b	10116	likely
304005	Nfkbiz	10116	likely
304061	Brwd1	10116	likely
304157	Nrip1	10116	likely
304271	Rnf6	10116	likely
304431	Sfswap	10116	likely
304470	Sbno1	10116	likely
304567	Pus1	10116	likely
304569	Ep400	10116	likely
304648	Asf1b	10116	likely
304758	Ccnt2	10116	likely
304794	Rbbp5	10116	likely
304798	Mdm4	10116	likely
304832	Cdc73	10116	likely
304850	Rnf2	10116	likely
304859	Dhx9	10116	likely
304862	Tpr	10116	likely
304987	Aim2	10116	likely
304988	Mnda	10116	likely
305064	Ptpn14	10116	likely
305120	Rpap2	10116	likely
305123	Brdt	10116	likely
305258	Utp3	10116	likely
305391	Med28	10116	likely
305451	Tnip2	10116	likely
305455	Nelfa	10116	likely
305549	Peli1	10116	likely
305624	Pcgf3	10116	likely
305811	Rcor2	10116	likely
305851	Supt16h	10116	likely
305911	Zmym5	10116	likely
305913	Zmym2	10116	likely
306007	Ccar2	10116	likely
306030	Med4	10116	likely
306066	Tdrd3	10116	likely
306257	Bap1	10116	likely
306261	Eaf1	10116	likely
306328	Med26	10116	likely
306347	Ell	10116	likely
306455	Cdkn2aip	10116	likely
306464	Cenpu	10116	likely
306492	Cnot7	10116	likely
306527	Dusp26	10116	likely
306574	Slc25a15	10116	likely
306665	Ice1	10116	likely
306764	Nsd1	10116	likely
306814	Phf2	10116	likely
306817	Dek	10116	likely
306819	Kdm1b	10116	likely
306840	Sirt5	10116	likely
306956	Btn1a1	10116	less likely
306960	Abt1	10116	likely
306998	Cdk13	10116	likely
307029	Wac	10116	likely
307106	Sfmbt2	10116	likely
307124	Camk1d	10116	less likely
307151	Bmi1	10116	likely
307366	Malt1	10116	likely
307527	Sap130	10116	likely
307545	Elp2	10116	likely
307616	Cmtm2a	10116	likely
307641	Csnk2a2	10116	likely
307726	Chd9	10116	likely
307861	Terf2ip	10116	likely
307905	Usp10	10116	likely
307927	Taf5l1	10116	likely
307947	Setsip	10116	likely
308215	Chd1	10116	likely
308311	Cnot3	10116	likely
308345	Kmt5c	10116	likely
308404	Irf2bp1	10116	likely
308415	Ercc2	10116	likely
308449	Hipk4	10116	likely
308457	Egln2	10116	likely
308463	Map3k10	10116	less likely
308468	Dyrk1b	10116	likely
308472	Supt5h	10116	likely
308473	Samd4b	10116	likely
308496	Nfkbid	10116	likely
308537	Uri1	10116	likely
308592	Grwd1	10116	likely
308755	Blm	10116	likely
308839	Rsf1	10116	likely
308896	Usp47	10116	likely
308900	rnf141	10116	likely
308906	Trim5	10116	likely
308911	Rrp8	10116	likely
308913	Egln1	10116	likely
308976	Kdm8	10116	likely
308983	Nfatc2ip	10116	likely
309001	Setd1a	10116	likely
309069	Edrf1	10116	likely
309170	Fam89b	10116	likely
309295	Ikbkg	10116	likely
309361	Chuk	10116	likely
309374	Ankrd2	10116	likely
309429	Kank1	10116	likely
309434	Hif1an	10116	likely
309447	Ldb1	10116	likely
309565	Med23	10116	likely
309595	Mdc1	10116	likely
309626	Ring1	10116	likely
309757	Sirt1	10116	likely
309772	Vgll2	10116	likely
309790	Msl3l2	10116	likely
309804	Cdk19	10116	likely
309887	Ascc3	10116	likely
309918	Ell2	10116	likely
310090	Ddx4	10116	likely
310352	Jade1	10116	likely
310399	Naa15	10116	likely
310461	Dhx36	10116	likely
310612	Ilf2	10116	likely
310615	Crtc2	10116	likely
310644	Pbxip1	10116	likely
310685	Polr3c	10116	likely
310704	Bcl9	10116	likely
310707	Chd1l	10116	likely
310769	Wdr77	10116	likely
310775	Lrif1	10116	likely
311021	Nmi	10116	likely
311163	Ctnnd1	10116	likely
311165	Med19	10116	likely
311245	Traf6	10116	likely
311487	Polr3f	10116	likely
311553	Asxl1	10116	likely
311567	Itch	10116	likely
311591	Rprd1b	10116	likely
311607	Chd6	10116	likely
311713	Mrgbp	10116	likely
311796	Nelfb	10116	likely
311944	Paxip1	10116	likely
311968	Kmt2e	10116	likely
312154	Ing3	10116	likely
312248	Ubn2	10116	likely
312299	Ezh2	10116	likely
312398	Smarcad1	10116	likely
312440	Kdm3a	10116	likely
312478	Loxl3	10116	likely
312480	Pcgf1	10116	likely
312491	Zfp638	10116	likely
312603	Rybp	10116	likely
312641	Fancd2	10116	likely
312647	Atg7	10116	likely
312800	Atf7ip	10116	likely
312849	Med21	10116	likely
312916	Cops5	10116	likely
312947	Tgs1	10116	likely
312974	Chd7	10116	likely
313020	Wdtc1	10116	likely
313027	Eya3	10116	likely
313048	Rbbp4	10116	likely
313115	Ufl1	10116	likely
313121	Map3k7	10116	less likely
313128	Casp8ap2	10116	likely
313216	Rnf20	10116	likely
313264	Trim32	10116	likely
313323	Psip1	10116	likely
313365	Ift74	10116	less likely
313436	Zcchc12	10116	likely
313539	Kdm4a	10116	likely
313582	Fhl3	10116	likely
313591	Thrap3	10116	likely
313594	Ago1	10116	likely
313647	Hp1bp3	10116	likely
313702	Mad2l2	10116	likely
313777	Noc2l	10116	likely
313811	Dnajb5	10116	likely
313867	Lrpprc	10116	likely
313905	Supt7l	10116	likely
313977	Lpin1	10116	likely
314061	Uvssa	10116	likely
314126	Baz1a	10116	likely
314300	Riox1	10116	likely
314329	Irf2bpl	10116	likely
314330	Cipc	10116	likely
314384	Rps6ka5	10116	likely
314393	Trip11	10116	likely
314545	Wdr75	10116	likely
314621	Stk11	10116	likely
314704	Hcfc2	10116	likely
314718	Actr6	10116	likely
314787	Cep290	10116	likely
314799	Ccdc59	10116	likely
314856	Mdm2	10116	likely
314870	Irak3	10116	likely
314910	Nab2	10116	likely
314949	Rad21	10116	likely
314993	Atad2	10116	likely
315058	Chrac1	10116	likely
315133	Ddx17	10116	likely
315136	Cbx6	10116	likely
315139	Tab1	10116	less likely
315159	Tob2	10116	likely
315179	Efcab6	10116	likely
315210	Brd1	10116	likely
315291	Ccnt1	10116	likely
315434	Ankrd49	10116	likely
315666	Npat	10116	likely
315713	Pml	10116	likely
315769	Trip4	10116	likely
315792	Sltm	10116	likely
315840	Myo6	10116	likely
315843	Phip	10116	likely
315987	Dcaf1	10116	likely
315988	Rbm15b	10116	likely
316013	Setd2	10116	likely
316085	Trak1	10116	likely
316101	Limd1	10116	likely
316129	Uhrf1	10116	likely
316209	Med20	10116	likely
316328	Kansl3	10116	likely
316440	Ino80d	10116	likely
316477	Smarcal1	10116	likely
316575	Trip12	10116	likely
316643	Chchd2l3	10116	likely
316711	Gtf2a1l	10116	likely
316737	Lpin2	10116	likely
316794	Brcc3	10116	likely
317213	Brwd3	10116	likely
317343	Med14	10116	likely
317346	Bcor	10116	likely
317385	Fus	10116	likely
317399	Ddx21	10116	likely
317413	Morf4l2	10116	likely
317425	Phf8	10116	likely
317464	Msl3	10116	likely
317546	Tab3	10116	less likely
317612	Htatsf1	10116	likely
317772	H2AC21	9606	likely
319152	H3c10	10090	likely
319153	H3c11	10090	likely
319154	H3c13	10090	likely
319155	H4c3	10090	likely
319156	H4c4	10090	likely
319157	H4c6	10090	likely
319158	H4c9	10090	likely
319159	H4c11	10090	likely
319160	H4c12	10090	likely
319161	H4c18	10090	likely
319162	H2ac25	10090	likely
319164	H2ac6	10090	likely
319165	H2ac7	10090	likely
319166	H2ac8	10090	likely
319167	H2ac11	10090	likely
319168	H2ac12	10090	likely
319169	H2ac15	10090	likely
319170	H2ac22	10090	likely
319171	H2ac24	10090	likely
319172	H2ac4	10090	likely
319173	H2ac10	10090	likely
319176	H2ac20	10090	likely
319177	H2bc1	10090	likely
319183	H2bc11	10090	likely
319191	H2ac13	10090	likely
319192	H2ac19	10090	likely
319236	Trim12c	10090	likely
319594	Hif1an	10090	likely
319695	Ankar	10090	likely
319955	Ercc6	10090	likely
319974	Auts2	10090	likely
320165	Tacc1	10090	likely
320209	Ddx11	10090	likely
320271	Scai	10090	likely
320332	H4c16	10090	likely
320376	Bcorl1	10090	likely
320538	Ubn2	10090	likely
320549	Pramel48	10090	likely
320595	Phf8	10090	likely
320705	Bend6	10090	likely
320790	Chd7	10090	likely
320795	Pkn1	10090	likely
321000	Lrif1	10090	likely
321006	Dcaf1	10090	likely
326619	H4c1	10090	likely
326620	H4c2	10090	likely
327987	Med13	10090	likely
328365	Zmiz1	10090	likely
328440	Npm2	10090	likely
328572	Ep300	10090	likely
329650	Med12l	10090	likely
330409	Cecr2	10090	likely
330890	Piwil4	10090	likely
331532	Tceal5	10090	likely
331623	Bend3	10090	likely
338467	Morc3	10090	likely
338523	Kdm7a	10090	likely
338699	ANKRD42	9606	likely
339287	MSL1	9606	likely
340061	STING1	9606	likely
340543	TCEAL5	9606	likely
340602	EZHIP	9606	likely
341032	POU2AF2	9606	likely
341405	ANKRD33	9606	likely
341567	H1-7	9606	likely
342538	NACA2	9606	likely
343068	PRAMEF5	9606	likely
343070	PRAMEF9	9606	likely
343071	PRAMEF10	9606	likely
345630	FBLL1	9606	likely
345643	MCIDAS	9606	likely
353170	Txlng	10090	likely
353282	Sfmbt2	10090	likely
359726	Rnasel	10116	less likely
359787	DPPA3	9606	likely
359948	IRF2BP2	9606	likely
360161	Nek6	10116	likely
360198	H3c1	10090	likely
360254	Brca2	10116	likely
360471	Usp7	10116	likely
360481	Dnaja3	10116	likely
360491	Traf7	10116	likely
360531	Sap30l	10116	likely
360534	Trim11	10116	likely
360552	Pelp1	10116	likely
360588	Brip1	10116	likely
360592	Trim37	10116	likely
360609	Cbx1	10116	likely
360621	Cdc6	10116	likely
360662	Sap30bp	10116	likely
360665	Jmjd6	10116	likely
360674	Bahcc1	10116	likely
360743	Med15	10116	likely
360748	Prkdc	10116	less likely
360815	Ddx54	10116	likely
360817	Med13l	10116	likely
360819	Suds3	10116	likely
360874	Tada1	10116	likely
360893	Taf1a	10116	likely
360917	Cnot6l	10116	likely
360972	Thoc5	10116	likely
361046	Parp4	10116	likely
361103	Zmiz1	10116	likely
361107	Actr8	10116	likely
361196	Habp4	10116	likely
361217	Spin1	10116	likely
361237	Cdyl	10116	likely
361274	Nudt5	10116	likely
361295	Ss18	10116	likely
361374	Brd7	10116	likely
361384	Dnajb1	10116	likely
361402	Prmt7	10116	likely
361416	Cenpn	10116	likely
361431	Cbfa2t3	10116	likely
361526	Sertad1	10116	likely
361531	Paf1	10116	likely
361532	Sirt2	10116	likely
361580	Gtf2h1	10116	likely
361585	Ube3a	10116	likely
361607	Emsy	10116	likely
361669	Tcerg1l	10116	likely
361684	Nap1l4	10116	likely
361688	Kmt5b	10116	likely
361711	Dpf2	10116	likely
361715	Rps6ka4	10116	likely
361745	Smarca2	10116	likely
361765	Btrc	10116	likely
361769	Sufu	10116	likely
361798	Ehmt2	10116	likely
361815	Rnf8	10116	likely
361825	Smarcb1	10116	likely
361833	Ank3	10116	less likely
361844	Macroh2a2	10116	likely
361849	Ccar1	10116	likely
361877	Ssbp2	10116	likely
361925	Actl6a	10116	less likely
361930	Bbs7	10116	likely
361946	Supt20h	10116	likely
361967	Ppid	10116	likely
361990	Chtop	10116	likely
361999	Anp32e	10116	likely
362078	Ehmt1	10116	likely
362092	Brd3	10116	likely
362093	Wdr5	10116	likely
362096	Setx	10116	likely
362103	Ntmt1	10116	likely
362110	Cdk9	10116	likely
362115	Niban2	10116	likely
362132	Epc2	10116	likely
362149	Cir1	10116	likely
362176	Lmo2	10116	likely
362194	Bahd1	10116	likely
362229	Xrn2	10116	likely
362249	Cpne1	10116	likely
362258	Actr5	10116	likely
362261	Lpin3	10116	likely
362342	Hipk2	10116	likely
362361	Hnrnpa2b1	10116	likely
362375	Lancl2	10116	likely
362414	Tada3	10116	likely
362418	Irak2	10116	likely
362489	Runx1t1	10116	likely
362508	Spag8	10116	likely
362533	Tle1	10116	likely
362548	Itgb3bp	10116	likely
362594	Meaf6	10116	likely
362607	Kpna6	10116	likely
362631	Rpl11	10116	likely
362704	Babam2	10116	likely
362738	Snx6	10116	likely
362791	Siva1	10116	likely
362809	Ptges3	10116	likely
362817	Cdk2	10116	likely
362819	Sarnp	10116	likely
362838	Pwwp3a	10116	likely
362844	Brd4	10116	likely
362950	Rbfox2	10116	likely
362962	Cbx7	10116	likely
362981	Hdac10	10116	likely
363002	Smarcd1	10116	likely
363014	Yap1	10116	likely
363017	Taf1d	10116	likely
363026	Carm1	10116	likely
363064	Skic8	10116	likely
363067	Sin3a	10116	likely
363091	Myzap	10116	likely
363096	Dnaaf4	10116	likely
363188	Ubr2	10116	likely
363212	Bend6	10116	likely
363221	Cnot11	10116	likely
363249	Ctdsp1	10116	likely
363287	Hdac4	10116	likely
363292	Ing5	10116	likely
363465	Pir	10116	likely
363481	Hdac8	10116	likely
363498	Bex2	10116	likely
363519	Hcfc1	10116	likely
363520	Irak1	10116	likely
363545	Naa60	10116	likely
363599	Tnip1	10116	likely
363603	Cnot8	10116	likely
363630	Kdm6b	10116	likely
363633	Polr2a	10116	likely
363836	Ube2l3	10116	likely
363849	Hira	10116	likely
364382	Prmt5	10116	likely
364398	Trim13	10116	likely
364534	Ssbp4	10116	likely
364785	Suv39h2	10116	likely
365024	Chmp1a	10116	likely
365298	Alpk3	10116	less likely
365548	Pttg1ip	10116	likely
365601	Atg5	10116	likely
365661	Erbin	10116	less likely
365755	Tbl1xr1	10116	likely
365877	H2ac18	10116	likely
365894	Trim33	10116	likely
365895	Hipk1	10116	likely
366169	Rtf1	10116	likely
366203	Esf1	10116	likely
366276	Prpf6	10116	likely
366953	Tonsl	10116	likely
366975	Pphln1	10116	likely
367901	Btk	10116	less likely
368002	Baz1b	10116	likely
368042	Btaf1	10116	likely
368203	Brcc3dc	10090	likely
373861	H1-9P	9606	likely
375748	ERCC6L2	9606	likely
378425	Nlrp12	10090	likely
381280	Hjurp	10090	likely
381308	Ifi211	10090	likely
381379	Med19	10090	likely
381404	Pabpc1l	10090	likely
381678	Zcwpw1	10090	likely
381686	Kpna7	10090	likely
381695	N4bp2l2	10090	likely
381813	Prmt8	10090	likely
382056	Crtc1	10090	likely
382236	Brwd3	10090	likely
382252	Bclaf3	10090	likely
383619	Aim2	10090	likely
385312	Ssxb10	10090	likely
385338	Ssxa1	10090	likely
386655	Eid2	10090	likely
387103	CENPW	9606	likely
387131	Ssxb9	10090	likely
387132	Ssxb2	10090	likely
387586	Ssxb5	10090	likely
387893	KMT5A	9606	likely
388951	TSPYL6	9606	likely
389136	VGLL3	9606	likely
390245	KDM4E	9606	likely
390999	PRAMEF12	9606	likely
391002	PRAMEF8	9606	likely
391003	PRAMEF18	9606	likely
391004	PRAMEF17	9606	likely
391257	SUMO1P1	9606	likely
399818	EEF1AKMT2	9606	likely
400569	MED11	9606	likely
400735	PRAMEF4	9606	likely
400736	PRAMEF13	9606	likely
401541	CENPP	9606	likely
402569	KPNA7	9606	likely
404634	Macroh2a2	10090	likely
404672	GTF2H5	9606	likely
406162	Notch4	10116	likely
408022	Primpol	10090	likely
408217	Usp11	10116	likely
433375	Creg1	10090	likely
433466	Jmjd7	10090	likely
433586	Maml3	10090	likely
433693	Akirin2	10090	likely
433700	Spag8	10090	likely
433759	Hdac1	10090	likely
434218	Trim34b	10090	likely
434219	Trim30c	10090	likely
440498	HSBP1L1	9606	likely
440560	PRAMEF11	9606	likely
440561	PRAMEF6	9606	likely
440563	HNRNPCL2	9606	likely
441871	PRAMEF7	9606	likely
441873	PRAMEF25	9606	likely
445007	Nup85	10090	likely
448828	Anp32c	10090	likely
474343	SPIN2B	9606	likely
474381	H2AB2	9606	likely
474382	H2AB1	9606	likely
493861	EID3	9606	likely
494021	Lmcd1	10116	likely
494115	RBMXL1	9606	likely
494338	Trim25	10116	likely
494445	Srsf2	10116	likely
494448	Cbx6	10090	likely
497009	Naaa	10116	likely
497010	Eng	10116	less likely
497798	Lmo3	10116	likely
497914	Med9	10116	likely
497941	Gps2	10116	likely
497961	Nlk	10116	likely
497991	Med1	10116	likely
498008	Hexim1	10116	likely
498013	Ern1	10116	less likely
498038	Vgll3	10116	likely
498072	Hmgb2l1	10116	likely
498112	Yeats2	10116	likely
498145	Fam220a	10116	likely
498358	Slc30a9	10116	less likely
498402	Ascc2	10116	likely
498423	Sertad2	10116	likely
498453	Tcea1l1	10116	likely
498559	Commd6	10116	likely
498642	Rbpms	10116	likely
498749	Tdp2	10116	likely
498840	Sting1	10116	likely
498910	Arl2bp	10116	likely
498995	Ncoa7	10116	likely
499108	Sertad3	10116	likely
499417	Sumo3	10116	likely
499420	Prmt2	10116	likely
499561	Atpsckmt	10116	likely
499653	Gon4l	10116	likely
499762	Med22	10116	likely
499882	Eid1	10116	likely
500030	Phf14	10116	likely
500084	Trim24	10116	likely
500281	Setmar	10116	likely
500308	Cecr2	10116	likely
500569	Kdm1a	10116	likely
500666	Dact1	10116	likely
500695	Snw1	10116	likely
500715	Ccnk	10116	likely
500928	H1f7	10116	likely
500972	Stt3a	10116	likely
500985	Cbl	10116	likely
501097	Mdfi	10116	likely
501138	Ankar	10116	likely
501174	Pid1	10116	likely
501403	Cbx4	10116	likely
501546	Huwe1	10116	likely
501550	Trappc2	10116	likely
501560	Rps6ka3	10116	likely
501625	Bex1	10116	likely
502227	Gtf2h5	10116	likely
502389	Npm3	10116	likely
503000	Ctnnbip1	10116	likely
544971	Bdp1	10090	likely
546263	Ssxb15	10090	likely
547253	Parp14	10090	likely
554313	H4C15	9606	likely
606496	Gsk3a	10090	less likely
619385	Ncoa4	10116	likely
619436	Med24	10116	likely
619566	Cdca7l	10116	likely
619577	Rnf14	10116	likely
621893	H2ac21	10090	likely
622408	Mcidas	10090	likely
622473	Ripply1	10090	likely
622480	Spocd1	10090	likely
623121	Ifi213	10090	likely
623474	Rad54b	10090	likely
625249	Gpx4	10090	likely
625480	Ssxb14	10090	likely
627352	Morf4l1b	10090	likely
628746	Rybp-ps	10090	likely
635253	Usp51	10090	likely
641340	Nrbf2	10090	likely
644353	ZCCHC18	9606	likely
644815	FAM83G	9606	likely
645382	PRAMEF33	9606	likely
645414	PRAMEF19	9606	likely
645425	PRAMEF20	9606	likely
645996	NAP1L6P	9606	likely
646817	SETSIP	9606	likely
647044	FAM220BP	9606	likely
652928	Rbm12	10116	likely
653604	H3C13	9606	likely
653606	PRAMEF22	9606	likely
653656	MBD3L4	9606	likely
653657	MBD3L3	9606	likely
654309	Nrp	10090	likely
665433	H2ac23	10090	likely
665943	Pramel55	10090	likely
666704	Samd1	10090	likely
667823	Trim5	10090	likely
668932	Dnmt3c	10090	likely
668976	Ssxb6	10090	likely
671535	Parp10	10090	likely
679203	Nelfcd	10116	likely
679346	Tarbp1	10116	likely
679357	Irf2bp2	10116	likely
679571	Hmgb1-ps33	10116	likely
679693	Med12	10116	likely
679713	Brpf1	10116	likely
679974	Tceal6	10116	likely
680021	Grhpr	10116	likely
680111	Rbl1	10116	likely
680122	Sap30	10116	likely
680127	Tirap	10116	likely
680155	Tasor	10116	likely
680282	Tceal5	10116	likely
680522	H1f5	10116	likely
680702	Ripply1	10116	likely
681178	Pcgf5	10116	likely
681849	Mlip	10116	likely
681901	Utf1	10116	likely
682469	Kdm3b	10116	likely
682507	Wasl	10116	likely
682988	Med18	10116	likely
683381	Sin3b	10116	likely
683410	Ankrd33	10116	likely
683593	Jmy	10116	likely
683626	Lbh	10116	likely
683923	Bend3	10116	likely
684233	Rbm15	10116	likely
684527	Crtc1	10116	likely
684681	H1f2	10116	likely
684828	H4f3	10116	likely
685258	Eny2	10116	likely
685378	Dppa4	10116	likely
685691	Eid2	10116	likely
685697	Supt3h	10116	likely
685729	Pcbd2	10116	likely
686323	Trip6	10116	likely
687001	Hdac9	10116	likely
687029	Ss18l2	10116	likely
687424	Dtx1	10116	likely
688133	Mbtd1	10116	likely
688288	Eif4a3	10116	less likely
688433	Dydc1	10116	likely
688466	Usp21	10116	likely
688502	Prmt8	10116	likely
688583	LOC688583	10116	likely
688642	Wbp2nl	10116	likely
688749	Tulp3	10116	likely
688785	Trim8	10116	likely
688802	Mcidas	10116	likely
688843	Nap1l5	10116	likely
688885	Nol11	10116	likely
688968	Ecd	10116	likely
689161	Gabarapl1	10116	likely
689523	Lin9	10116	likely
689582	Kdm4d	10116	likely
689619	Nrip2	10116	likely
689820	Kmt5a	10116	likely
689844	Maml2	10116	likely
689858	Magea4	10116	likely
689909	Ccdc62	10116	likely
689954	Setd7	10116	likely
689972	Piwil4	10116	likely
690043	Rnf168	10116	likely
690126	H3c15l-ps1	10116	likely
690244	Sumo2	10116	likely
690262	Yaf2	10116	likely
690283	Taf5l-ps1	10116	likely
690450	Taf1b	10116	likely
690516	Smurf1	10116	likely
690538	Scai	10116	likely
690585	Alyref	10116	likely
690660	Hint1	10116	likely
690752	Med12l	10116	likely
690795	H2aj	10116	likely
691157	Pramef12	10116	likely
691379	Ice2	10116	likely
691589	Chd5	10116	likely
691857	Pygo1	10116	likely
723790	H2AC19	9606	likely
727866	FAM156B	9606	likely
728132	TSPY9	9606	likely
728137	TSPY3	9606	likely
728395	TSPY4	9606	likely
728403	TSPY8	9606	likely
728642	CDK11A	9606	likely
729458	MBD3L2B	9606	likely
729528	PRAMEF14	9606	likely
100033459	Ifi208	10090	likely
100039319	H2ab1	10090	likely
100039681	Zcwpw2	10090	likely
100040462	Mndal	10090	likely
100041230	H4c17	10090	likely
100041294	Supt4b	10090	likely
100042337	Gm20910	10090	likely
100042922	H2al1a	10090	likely
100042929	H2al1c	10090	likely
100042931	H2al1d	10090	likely
100042939	H2al1f	10090	likely
100042943	H2al1g	10090	likely
100042944	H2al1h	10090	likely
100042946	H2al1i	10090	likely
100043497	Nat8f7	10090	likely
100125373	Pnrc2	10116	likely
100129053	KDM4F	9606	likely
100129583	FAM47E	9606	likely
100130302	SUPT20HL1	9606	likely
100137047	JMJD7	9606	likely
100170841	EPOP	9606	likely
100192205	Hsbp1l1	10116	likely
100289087	TSPY10	9606	likely
100359916	LOC100359916	10116	likely
100360307	Fam83g	10116	likely
100360914	Fbxw7	10116	likely
100361133	Mycbp	10116	likely
100361138	Dgkq	10116	likely
100361558	H3f3a	10116	likely
100362548	Elp3	10116	likely
100362678	Epc1	10116	likely
100502940	Pou2af3	10090	likely
100504608	Eef1akmt3	10090	likely
100504710	Nat8f6	10090	likely
100862075	Gm21454	10090	likely
100909750	LOC100909750	10116	likely
100910506	LOC100910506	10116	likely
100910616	Hmgn5	10116	likely
100910753	Dnttip2	10116	likely
100910882	LOC100910882	10116	likely
100911235	Med7	10116	likely
100911453	LOC100911453	10116	likely
100911483	Ndufa13	10116	likely
100911519	LOC100911519	10116	likely
100911576	LOC100911576	10116	likely
100911660	LOC100911660	10116	likely
100911672	LOC100911672	10116	likely
100911837	LOC100911837	10116	likely
100911847	Rps14-ps7	10116	likely
100911917	LOC100911917	10116	likely
100912108	Nupr1	10116	likely
100912282	LOC100912282	10116	likely
100912585	LOC100912585	10116	likely
100913187	APOBEC3A_B	9606	likely
101927189	LOC101927189	9606	likely
101929983	PRAMEF27	9606	likely
102548778	Parp10	10116	likely
102554102	Trim30c	10116	likely
102639543	Ifi206	10090	likely
102723796	TLE7	9606	likely
103689931	LOC103689931	10116	likely
103689969	Kdm6a	10116	likely
103692172	NEWGENE_1562258	10116	likely
103692976	LOC103692976	10116	likely
103693776	LOC103693776	10116	likely
103694865	LOC103694865	10116	likely
105242927	Gm38999	10090	likely
108348069	LOC108348069	10116	likely
108348070	LOC108348070	10116	likely
108348098	LOC108348098	10116	likely
108348099	NEWGENE_1359268	10116	likely
108348108	Hspa1b	10116	likely
108348112	LOC108348112	10116	likely
108348168	LOC108348168	10116	likely
108348173	LOC108348173	10116	likely
113523636	SMIM40	9606	likely
115482686	H2AL3	9606	likely
120101889	Set	10116	likely
122526778	Smim10l3	10090	likely
124905612	LOC124905612	9606	likely
124905613	LOC124905613	9606	likely
124905614	LOC124905614	9606	likely
124905615	LOC124905615	9606	likely
124905616	LOC124905616	9606	likely
124905617	LOC124905617	9606	likely
124905618	LOC124905618	9606	likely
124905619	LOC124905619	9606	likely
124905620	LOC124905620	9606	likely
124905621	LOC124905621	9606	likely
124905623	LOC124905623	9606	likely
124905624	LOC124905624	9606	likely
124905625	LOC124905625	9606	likely
124905626	LOC124905626	9606	likely
124905627	LOC124905627	9606	likely
124905628	LOC124905628	9606	likely
124905629	LOC124905629	9606	likely
124905630	LOC124905630	9606	likely
124908978	LOC124908978	9606	likely
124908979	LOC124908979	9606	likely
124908980	LOC124908980	9606	likely
124908981	LOC124908981	9606	likely
124908988	LOC124908988	9606	likely
124909015	LOC124909015	9606	likely
124909084	LOC124909084	9606	likely
124909093	LOC124909093	9606	likely
124909197	LOC124909197	9606	likely
124909293	LOC124909293	9606	likely
124909294	LOC124909294	9606	likely
124909305	LOC124909305	9606	likely
124909306	LOC124909306	9606	likely
124909317	LOC124909317	9606	likely
124909318	LOC124909318	9606	likely
124909320	LOC124909320	9606	likely
124909329	LOC124909329	9606	likely
124909330	LOC124909330	9606	likely
124909332	LOC124909332	9606	likely
128706665	LOC128706665	9606	likely
128706666	LOC128706666	9606	likely
128966591	LOC128966591	9606	likely
128966595	LOC128966595	9606	likely
128966599	LOC128966599	9606	likely
128966647	LOC128966647	9606	likely
128966655	LOC128966655	9606	likely
128966656	LOC128966656	9606	likely
